Sender_Account_Num,R,F,M,importance_flag,cluster_label
75661,4,4,1,High,0
75662,4,2,3,High,4
75665,4,2,4,High,5
75669,4,2,4,High,2
75682,4,1,2,Mid,3
75708,4,2,4,High,4
75715,4,4,3,High,2
75748,4,4,3,High,5
75761,4,4,3,High,2
75771,4,2,3,High,4
75772,1,1,1,Low,7
75816,4,1,1,Mid,1
75823,4,4,4,High,3
75829,4,1,4,Mid,3
75833,1,1,3,Low,1
75836,1,2,4,Low,7
75841,1,2,1,Low,4
75846,4,2,4,High,3
75857,1,3,3,Low,3
75862,4,4,3,High,0
75868,4,4,4,High,8
75881,4,2,1,Mid,3
75893,4,4,3,High,1
75897,4,3,2,High,1
75904,4,3,4,High,0
75908,4,1,2,Mid,3
75924,4,3,3,High,1
75941,4,3,1,High,1
75944,1,2,4,Low,4
75978,4,1,1,Mid,2
76002,4,3,1,High,5
76022,4,4,4,High,0
76037,4,1,1,Mid,1
76040,1,1,2,Low,3
76062,1,2,4,Low,3
76065,4,1,4,Mid,4
76086,4,2,3,High,4
76093,4,4,2,High,0
76098,1,1,2,Low,4
76101,4,2,2,Mid,1
76105,1,2,1,Low,5
76107,4,3,1,High,9
76112,1,1,4,Low,3
76131,4,2,2,Mid,7
76149,4,1,3,Mid,3
76152,1,2,4,Low,1
76235,4,2,3,High,7
76240,4,3,1,High,9
76258,1,2,1,Low,9
76280,4,4,1,High,0
76287,4,3,2,High,4
76295,4,4,2,High,0
76313,1,1,1,Low,7
76328,4,3,4,High,9
76369,4,4,4,High,0
76370,4,4,1,High,2
76393,1,1,4,Low,4
76394,4,2,2,Mid,3
76402,4,1,2,Mid,4
76410,4,2,1,Mid,10
76426,4,1,1,Mid,4
76456,4,2,1,Mid,2
76468,4,1,3,Mid,7
76492,4,3,3,High,2
76498,4,1,2,Mid,4
76511,4,3,1,High,2
76527,4,4,2,High,3
76546,4,4,4,High,2
76564,4,3,1,High,8
76569,4,3,4,High,6
76581,4,4,3,High,6
76584,4,3,2,High,1
76588,4,3,2,High,5
76590,1,1,1,Low,7
76604,4,4,3,High,2
76607,4,2,4,High,4
76635,4,4,1,High,0
76648,1,1,2,Low,4
76654,4,4,3,High,0
76659,1,2,1,Low,3
76665,4,4,4,High,0
76687,4,4,4,High,0
76697,4,3,1,High,4
76710,4,4,3,High,5
76734,4,2,4,High,7
76746,4,1,2,Mid,7
76757,4,3,3,High,3
76758,4,3,1,High,4
76760,4,3,4,High,7
76786,4,4,1,High,2
76804,4,2,2,Mid,7
76808,4,2,2,Mid,7
76811,4,3,2,High,3
76812,4,3,4,High,3
76824,4,3,3,High,3
76839,1,1,3,Low,9
76856,4,3,4,High,2
76872,4,4,1,High,8
76898,4,1,4,Mid,5
76906,4,3,4,High,1
76922,1,1,1,Low,1
76924,4,4,2,High,8
76930,4,3,4,High,3
76933,4,3,2,High,2
76941,4,4,2,High,0
76946,4,4,3,High,5
76947,4,4,2,High,8
76950,4,4,1,High,0
76974,4,4,2,High,2
76993,1,1,4,Low,2
77003,4,2,3,High,3
77038,4,3,2,High,4
77063,1,2,3,Low,3
77064,1,1,3,Low,4
77071,1,2,1,Low,4
77084,4,1,1,Mid,4
77120,4,4,4,High,5
77126,4,2,2,Mid,3
77136,4,4,2,High,2
77159,1,1,4,Low,3
77167,4,4,3,High,0
77171,4,3,1,High,3
77173,4,4,2,High,2
77183,4,4,3,High,8
77195,4,3,3,High,1
77214,4,4,3,High,5
77217,4,3,4,High,5
77222,4,3,1,High,1
77230,4,2,1,Mid,6
77237,4,2,2,Mid,3
77243,4,3,4,High,5
77253,4,4,2,High,0
77273,4,2,3,High,1
77301,1,2,3,Low,4
77357,4,1,3,Mid,1
77363,4,3,3,High,7
77369,4,3,3,High,2
77380,4,4,3,High,0
77395,4,3,4,High,5
77400,4,4,3,High,2
77407,1,1,2,Low,6
77410,4,3,3,High,7
77446,1,2,4,Low,3
77452,4,3,3,High,3
77458,4,3,3,High,6
77464,1,1,1,Low,5
77476,1,3,2,Low,4
77479,4,1,4,Mid,1
77493,4,2,1,Mid,2
77506,4,3,1,High,0
77512,4,2,4,High,7
77514,4,3,1,High,0
77527,4,4,4,High,2
77534,4,2,1,Mid,1
77557,4,2,3,High,7
77560,1,2,4,Low,1
77584,4,4,2,High,2
77620,1,1,4,Low,3
77638,4,1,2,Mid,4
77642,1,1,1,Low,7
77656,1,2,3,Low,4
77669,1,3,2,Low,4
77687,1,1,4,Low,3
77699,4,4,4,High,2
77753,4,1,1,Mid,4
77761,4,4,4,High,2
77763,4,3,2,High,1
77787,1,2,4,Low,4
77832,1,1,3,Low,4
77868,4,3,1,High,4
77913,4,3,3,High,5
77922,4,2,4,High,5
77948,4,2,4,High,2
77974,1,1,2,Low,2
77993,1,2,4,Low,3
78000,4,4,3,High,0
78017,4,4,3,High,0
78033,4,3,3,High,5
78049,4,4,3,High,8
78055,1,1,4,Low,5
78056,1,3,3,Low,3
78057,4,2,4,High,4
78062,4,3,3,High,3
78067,4,3,3,High,2
78078,1,2,2,Low,4
78092,1,2,3,Low,9
78093,4,1,3,Mid,1
78110,4,4,1,High,0
78115,1,3,2,Low,5
78116,4,2,2,Mid,2
78125,4,1,1,Mid,1
78137,4,4,1,High,0
78140,4,3,3,High,3
78177,4,2,3,High,1
78197,4,2,1,Mid,6
78198,4,4,3,High,2
78223,1,3,4,Low,7
78224,1,2,2,Low,3
78253,4,4,1,High,0
78258,1,1,4,Low,8
78273,1,1,4,Low,7
78275,1,2,1,Low,3
78306,1,2,2,Low,3
78345,4,1,4,Mid,3
78360,4,4,4,High,0
78380,4,3,2,High,7
78389,4,3,1,High,3
78401,4,4,3,High,0
78414,4,2,2,Mid,5
78415,4,3,4,High,3
78418,4,3,3,High,10
78419,4,3,3,High,3
78422,4,3,3,High,4
78423,4,4,2,High,8
78430,4,2,2,Mid,3
78440,1,1,3,Low,1
78445,4,3,1,High,4
78453,4,1,1,Mid,4
78458,1,2,3,Low,1
78468,4,3,4,High,2
78472,4,4,3,High,5
78478,1,1,1,Low,4
78482,4,4,2,High,6
78509,4,4,4,High,8
78533,4,4,2,High,5
78548,4,2,3,High,3
78568,4,1,4,Mid,1
78576,4,2,1,Mid,1
78589,4,4,3,High,0
78603,4,1,3,Mid,4
78628,4,4,3,High,0
78647,1,1,3,Low,1
78652,4,4,1,High,2
78668,1,1,1,Low,3
78671,1,1,3,Low,9
78673,4,4,1,High,0
78681,1,1,2,Low,5
78704,4,1,1,Mid,2
78719,4,1,1,Mid,2
78720,1,2,1,Low,1
78780,4,4,2,High,0
78784,4,1,2,Mid,3
78790,4,1,4,Mid,5
78794,1,1,1,Low,1
78801,1,1,1,Low,1
78802,4,1,1,Mid,4
78804,4,3,4,High,7
78824,4,3,2,High,3
78828,4,1,1,Mid,4
78864,4,1,1,Mid,3
78868,1,2,1,Low,7
78886,4,1,3,Mid,9
78904,1,1,3,Low,6
78915,4,4,2,High,0
78918,4,3,2,High,7
78946,4,2,1,Mid,7
78963,4,2,4,High,4
78964,1,2,1,Low,2
78974,4,4,3,High,0
78988,4,4,4,High,5
78993,4,1,3,Mid,10
79033,4,4,2,High,7
79051,4,2,3,High,3
79064,1,1,4,Low,4
79079,4,4,2,High,7
79091,4,4,4,High,0
79100,1,1,1,Low,1
79121,4,3,3,High,2
79123,4,1,2,Mid,4
79132,1,2,2,Low,3
79141,4,1,1,Mid,7
79147,4,4,3,High,0
79149,1,3,2,Low,6
79156,1,2,1,Low,5
79161,4,2,4,High,3
79162,4,2,2,Mid,2
79174,4,3,4,High,5
79175,4,1,1,Mid,1
79196,4,4,4,High,7
79273,4,1,4,Mid,4
79277,4,4,3,High,5
79283,4,1,4,Mid,6
79304,1,2,3,Low,6
79384,4,4,3,High,0
79386,4,2,1,Mid,4
79391,4,1,1,Mid,9
79411,4,4,1,High,8
79412,4,4,3,High,8
79415,4,1,1,Mid,1
79442,4,2,1,Mid,4
79456,4,1,1,Mid,6
79468,4,1,1,Mid,10
79480,4,1,4,Mid,4
79495,1,2,1,Low,4
79497,1,1,3,Low,10
79500,4,4,3,High,0
79510,4,3,4,High,0
79512,1,3,1,Low,9
79518,4,4,2,High,2
79519,1,1,3,Low,3
79531,4,4,1,High,0
79546,4,2,4,High,4
79550,4,2,1,Mid,5
79551,4,4,2,High,0
79554,4,2,3,High,5
79591,4,4,2,High,8
79656,1,1,4,Low,3
79669,4,4,4,High,0
79674,1,2,4,Low,3
79677,1,1,4,Low,5
79680,4,2,1,Mid,4
79698,4,2,4,High,3
79716,4,3,2,High,1
79739,4,3,3,High,3
79746,1,1,1,Low,7
79769,4,3,3,High,3
79779,4,3,4,High,4
79829,4,3,4,High,1
79841,4,1,2,Mid,7
79863,4,4,3,High,5
79889,4,4,3,High,8
79891,4,3,2,High,9
79893,4,4,4,High,0
79895,4,3,4,High,5
79896,4,4,3,High,5
79904,1,1,1,Low,3
79910,4,3,1,High,2
79924,4,4,3,High,0
79941,4,3,2,High,1
79947,4,1,1,Mid,10
79951,4,3,2,High,6
79963,4,4,4,High,0
79971,4,3,4,High,1
79987,4,3,2,High,5
79993,4,4,3,High,5
79999,1,3,4,Low,7
80005,4,2,3,High,1
80006,4,1,3,Mid,2
80047,4,1,3,Mid,3
80064,4,3,4,High,5
80065,4,3,2,High,9
80068,1,1,1,Low,1
80073,4,2,3,High,9
80080,1,1,4,Low,3
80083,1,1,1,Low,3
80106,4,2,4,High,1
80140,1,1,4,Low,5
80144,4,4,4,High,2
80149,1,2,2,Low,4
80150,1,3,4,Low,2
80186,4,2,4,High,2
80202,4,4,2,High,8
80211,4,3,3,High,4
80216,1,1,2,Low,5
80245,4,4,3,High,2
80250,4,3,1,High,2
80252,4,3,4,High,1
80293,4,1,1,Mid,1
80323,4,4,1,High,0
80333,1,2,1,Low,1
80336,4,1,4,Mid,3
80353,4,4,1,High,0
80414,4,4,2,High,4
80424,4,1,4,Mid,3
80430,4,1,1,Mid,5
80438,4,2,4,High,10
80448,4,4,1,High,0
80455,1,1,2,Low,4
80463,4,1,1,Mid,1
80477,4,3,3,High,1
80492,4,2,2,Mid,4
80494,1,1,4,Low,5
80498,4,3,3,High,4
80507,4,2,1,Mid,9
80508,4,2,2,Mid,2
80512,4,3,4,High,3
80526,4,4,1,High,8
80536,4,4,2,High,5
80540,4,1,1,Mid,4
80558,4,3,3,High,2
80580,4,2,1,Mid,7
80590,4,3,3,High,1
80592,4,4,1,High,0
80597,4,3,3,High,3
80598,4,2,2,Mid,4
80606,4,4,2,High,6
80626,4,3,2,High,3
80627,4,3,2,High,7
80632,4,1,4,Mid,4
80638,4,3,4,High,4
80654,4,2,2,Mid,2
80658,4,3,3,High,7
80661,4,1,3,Mid,3
80667,4,3,2,High,3
80685,4,2,1,Mid,7
80695,4,1,3,Mid,3
80697,4,4,4,High,0
80711,4,4,4,High,6
80752,1,2,3,Low,7
80758,4,2,1,Mid,4
80762,4,1,2,Mid,5
80763,4,3,3,High,5
80767,4,4,4,High,2
80772,4,2,3,High,7
80785,4,1,2,Mid,6
80792,4,1,3,Mid,5
80801,4,1,3,Mid,1
80808,4,4,4,High,2
80816,4,2,3,High,7
80844,4,4,4,High,5
80850,4,2,3,High,1
80869,4,4,3,High,5
80884,4,3,4,High,9
80895,4,3,2,High,3
80917,4,2,2,Mid,5
80925,1,1,1,Low,1
80929,4,2,1,Mid,4
80950,1,1,1,Low,3
80956,4,3,2,High,4
80963,4,3,2,High,4
80975,4,4,2,High,0
80985,4,4,4,High,0
81012,1,2,2,Low,4
81014,4,4,1,High,0
81026,1,2,3,Low,2
81055,4,2,1,Mid,5
81121,4,1,1,Mid,1
81160,1,1,1,Low,2
81179,1,1,2,Low,1
81185,4,1,4,Mid,6
81202,4,2,1,Mid,9
81218,4,4,1,High,0
81219,4,1,4,Mid,3
81220,4,2,3,High,7
81237,1,2,1,Low,7
81259,4,3,1,High,10
81270,4,3,2,High,4
81295,4,4,4,High,5
81302,4,1,4,Mid,2
81309,1,1,3,Low,1
81352,4,3,2,High,2
81373,4,3,2,High,7
81375,4,2,3,High,4
81381,4,3,2,High,7
81384,4,2,1,Mid,4
81385,1,1,3,Low,1
81402,1,2,2,Low,3
81404,4,2,4,High,10
81434,4,4,3,High,8
81451,4,3,2,High,0
81455,4,2,3,High,4
81480,4,1,3,Mid,5
81487,4,3,4,High,1
81488,4,2,1,Mid,1
81493,4,4,3,High,1
81497,1,1,4,Low,1
81504,1,1,1,Low,3
81529,4,2,2,Mid,1
81540,4,1,3,Mid,4
81568,4,3,4,High,7
81590,4,1,4,Mid,2
81593,1,1,4,Low,1
81637,4,3,3,High,1
81648,4,3,2,High,4
81649,1,2,3,Low,1
81650,4,2,1,Mid,1
81652,4,1,1,Mid,9
81657,4,3,3,High,4
81676,1,1,1,Low,1
81687,4,2,2,Mid,4
81705,4,4,4,High,2
81719,4,4,2,High,8
81729,4,3,4,High,1
81736,4,1,1,Mid,1
81738,1,1,1,Low,1
81758,4,1,1,Mid,5
81784,4,4,3,High,2
81785,4,4,1,High,0
81793,4,4,1,High,0
81823,1,2,1,Low,5
81825,4,2,2,Mid,1
81826,4,4,2,High,0
81834,4,2,2,Mid,1
81835,4,1,1,Mid,1
81845,4,3,3,High,1
81855,4,3,1,High,5
81861,4,1,3,Mid,6
81897,1,2,4,Low,8
81901,4,4,2,High,8
81911,4,2,1,Mid,3
81912,4,4,3,High,8
81918,1,1,4,Low,1
81919,1,2,1,Low,3
81946,4,3,3,High,3
81956,4,2,3,High,2
81963,4,4,1,High,0
82011,4,3,3,High,3
82015,4,2,3,High,4
82019,4,2,3,High,5
82058,4,1,1,Mid,3
82073,4,4,3,High,0
82082,1,2,1,Low,7
82104,4,1,4,Mid,6
82112,1,1,2,Low,6
82181,4,4,3,High,3
82199,1,2,4,Low,5
82224,4,4,4,High,2
82240,4,4,1,High,2
82267,4,1,3,Mid,5
82287,4,4,1,High,0
82313,4,3,4,High,3
82317,4,2,1,Mid,5
82341,4,2,3,High,8
82362,4,4,3,High,8
82375,4,2,1,Mid,7
82398,4,4,3,High,5
82399,4,3,4,High,4
82406,4,4,1,High,2
82427,1,1,4,Low,1
82447,4,2,4,High,2
82452,1,1,4,Low,2
82454,4,4,2,High,2
82490,4,3,2,High,2
82505,1,1,1,Low,1
82519,4,2,3,High,3
82527,4,3,3,High,6
82572,4,3,2,High,2
82585,4,1,4,Mid,3
82590,1,2,1,Low,7
82617,4,3,2,High,4
82638,4,2,2,Mid,2
82639,4,2,3,High,3
82647,4,1,1,Mid,4
82648,4,2,1,Mid,4
82651,4,3,1,High,4
82652,1,1,4,Low,7
82665,1,1,1,Low,5
82671,4,3,2,High,9
82680,4,1,1,Mid,7
82687,4,3,3,High,0
82700,1,1,1,Low,3
82704,4,1,4,Mid,8
82706,1,2,3,Low,5
82707,4,4,3,High,8
82719,4,4,2,High,8
82725,4,1,3,Mid,6
82744,4,1,2,Mid,3
82752,4,2,3,High,3
82756,4,2,1,Mid,10
82765,4,2,3,High,4
82767,4,3,4,High,4
82780,4,4,4,High,2
82787,1,1,1,Low,5
82796,4,4,2,High,0
82802,4,4,2,High,0
82806,4,1,1,Mid,3
82816,4,3,2,High,6
82818,4,1,2,Mid,3
82823,1,2,2,Low,3
82829,4,3,4,High,2
82853,4,1,4,Mid,1
82856,4,4,3,High,8
82861,4,4,2,High,0
82862,4,4,4,High,0
82865,4,2,2,Mid,10
82874,4,3,2,High,3
82886,1,1,1,Low,1
82887,4,4,3,High,1
82909,4,2,4,High,2
82912,4,1,1,Mid,4
82931,1,3,4,Low,4
82953,4,2,4,High,3
82958,1,3,4,Low,2
82980,4,4,3,High,8
83030,4,2,1,Mid,5
83036,4,4,4,High,0
83037,4,4,2,High,5
83041,4,4,2,High,0
83050,1,3,2,Low,9
83061,4,2,2,Mid,6
83067,4,4,4,High,0
83068,4,4,2,High,8
83092,1,3,1,Low,9
83100,4,4,1,High,0
83121,1,1,1,Low,1
83127,1,3,1,Low,1
83145,4,1,2,Mid,4
83164,4,4,2,High,2
83177,4,3,3,High,0
83178,4,4,3,High,6
83195,4,1,1,Mid,5
83201,4,2,3,High,3
83210,4,2,2,Mid,6
83215,4,2,3,High,3
83222,4,3,4,High,2
83236,4,2,3,High,7
83264,4,1,1,Mid,5
83295,4,1,3,Mid,7
83304,4,2,3,High,3
83323,4,2,2,Mid,3
83325,4,2,3,High,1
83345,1,1,2,Low,2
83402,4,2,1,Mid,1
83427,4,3,4,High,1
83454,4,2,3,High,4
83457,4,2,3,High,1
83462,4,3,1,High,1
83481,4,4,2,High,0
83493,1,1,3,Low,1
83525,4,1,1,Mid,1
83533,4,2,3,High,1
83551,4,1,2,Mid,1
83574,4,2,4,High,1
83578,4,2,4,High,10
83585,4,4,2,High,8
83591,4,4,3,High,8
83593,4,3,3,High,3
83599,4,3,1,High,10
83601,4,2,3,High,4
83681,1,2,4,Low,6
83689,4,1,1,Mid,1
83704,4,2,1,Mid,1
83719,4,4,2,High,0
83726,4,4,4,High,8
83741,4,2,3,High,5
83742,4,4,4,High,0
83765,4,4,3,High,0
83788,4,2,4,High,7
83789,1,2,4,Low,1
83810,4,3,1,High,4
83816,4,1,1,Mid,9
83818,4,4,4,High,0
83845,4,4,4,High,0
83848,4,1,1,Mid,4
83870,4,3,2,High,1
83907,4,4,4,High,6
83908,4,1,4,Mid,1
83910,4,4,3,High,0
83926,4,1,2,Mid,2
83928,1,1,4,Low,2
83934,4,2,4,High,7
83935,4,4,4,High,5
83951,4,1,1,Mid,1
83960,4,2,2,Mid,4
83968,4,2,2,Mid,4
83981,4,4,2,High,0
83982,4,1,2,Mid,1
83984,4,3,2,High,3
83985,1,3,4,Low,1
83998,4,4,2,High,2
84000,4,1,4,Mid,5
84041,4,4,1,High,2
84051,4,2,4,High,2
84061,4,3,2,High,5
84070,4,2,2,Mid,7
84119,4,3,2,High,1
84128,1,1,3,Low,9
84131,1,1,1,Low,4
84132,4,4,1,High,2
84134,4,3,2,High,10
84136,4,4,3,High,0
84138,4,4,4,High,0
84143,4,4,2,High,0
84151,4,2,4,High,2
84162,4,4,3,High,8
84169,4,1,4,Mid,4
84189,4,3,4,High,4
84192,4,4,4,High,5
84193,4,3,2,High,8
84224,4,4,4,High,4
84242,1,1,1,Low,4
84251,4,3,2,High,7
84262,4,4,3,High,8
84283,4,4,2,High,2
84298,4,2,4,High,7
84302,4,3,4,High,1
84316,4,3,4,High,2
84326,4,3,4,High,5
84336,4,4,3,High,0
84354,4,1,1,Mid,3
84358,4,4,1,High,2
84363,1,1,1,Low,4
84377,4,4,4,High,0
84417,4,1,1,Mid,3
84432,4,1,3,Mid,3
84437,4,4,3,High,2
84454,4,2,3,High,8
84459,4,1,1,Mid,1
84472,4,2,1,Mid,7
84484,1,3,3,Low,2
84496,4,2,4,High,1
84498,4,1,3,Mid,4
84504,4,1,3,Mid,1
84535,4,2,3,High,6
84550,4,1,3,Mid,6
84553,4,4,3,High,0
84579,4,4,3,High,0
84583,4,4,2,High,6
84594,4,3,4,High,4
84609,4,1,3,Mid,4
84613,4,4,3,High,0
84625,4,4,1,High,8
84632,4,3,1,High,0
84655,4,3,1,High,1
84658,4,4,4,High,3
84687,4,2,1,Mid,6
84699,1,2,1,Low,4
84702,4,3,4,High,3
84708,4,4,2,High,4
84740,4,3,1,High,1
84757,4,2,4,High,4
84763,4,3,2,High,1
84766,4,2,4,High,7
84779,4,3,4,High,9
84786,1,1,4,Low,1
84791,4,3,1,High,5
84795,4,2,2,Mid,3
84803,4,2,4,High,4
84818,4,4,1,High,0
84840,4,3,2,High,7
84863,4,4,4,High,0
84876,4,1,2,Mid,8
84893,4,2,3,High,7
84895,4,1,4,Mid,3
84897,4,4,2,High,2
84905,4,3,2,High,4
84925,4,3,3,High,3
84926,4,1,4,Mid,3
84931,1,3,4,Low,3
84934,1,1,2,Low,1
84945,4,2,2,Mid,6
84946,4,4,4,High,0
84948,4,2,2,Mid,2
84959,4,3,3,High,7
84961,4,3,2,High,2
84999,4,2,2,Mid,7
85030,1,1,2,Low,4
85045,4,2,1,Mid,4
85062,4,3,1,High,7
85079,4,3,3,High,2
85119,4,2,3,High,8
85144,4,3,4,High,10
85153,4,1,3,Mid,3
85162,4,4,2,High,0
85170,4,2,4,High,8
85179,4,4,2,High,10
85199,4,2,4,High,1
85200,4,2,2,Mid,3
85247,4,3,4,High,1
85262,4,2,1,Mid,1
85270,4,4,4,High,8
85278,4,3,3,High,3
85293,4,1,1,Mid,7
85294,4,2,3,High,3
85311,4,2,4,High,3
85314,1,1,2,Low,4
85323,4,2,1,Mid,10
85345,4,3,3,High,4
85362,4,2,2,Mid,8
85368,4,4,3,High,8
85378,4,4,2,High,0
85391,1,2,3,Low,1
85411,4,4,1,High,2
85422,4,2,1,Mid,7
85436,4,4,4,High,2
85457,4,1,3,Mid,6
85477,4,1,3,Mid,3
85492,4,3,1,High,1
85508,4,3,1,High,10
85517,4,4,2,High,8
85519,4,2,4,High,3
85529,4,2,2,Mid,1
85532,4,4,1,High,0
85536,4,4,2,High,2
85539,4,1,2,Mid,4
85545,4,4,3,High,6
85568,1,2,4,Low,5
85593,4,4,4,High,6
85635,4,4,1,High,5
85642,1,1,4,Low,6
85664,1,1,3,Low,4
85684,4,4,2,High,0
85691,1,2,3,Low,3
85701,4,4,4,High,8
85755,4,2,2,Mid,3
85764,4,4,2,High,2
85767,4,4,4,High,8
85774,4,1,3,Mid,1
85824,1,1,3,Low,10
85883,4,4,2,High,5
85885,4,1,1,Mid,4
85898,4,3,4,High,9
85917,4,3,3,High,5
85921,4,3,3,High,4
85945,1,2,3,Low,5
85948,4,1,2,Mid,3
85958,4,2,3,High,3
85983,4,4,3,High,5
85984,1,1,3,Low,4
86008,4,4,1,High,2
86072,1,2,2,Low,3
86073,4,4,2,High,6
86107,1,2,1,Low,1
86121,4,4,2,High,2
86156,4,3,3,High,4
86161,4,4,4,High,0
86178,4,3,4,High,3
86194,4,4,3,High,2
86195,1,1,1,Low,1
86199,4,4,4,High,8
86203,4,1,1,Mid,1
86214,1,1,1,Low,5
86227,4,2,1,Mid,4
86253,4,1,1,Mid,3
86256,4,3,3,High,6
86266,4,4,4,High,5
86267,4,1,4,Mid,9
86269,4,4,3,High,0
86272,4,3,4,High,6
86294,4,2,4,High,5
86320,4,4,2,High,0
86355,4,1,2,Mid,7
86356,4,1,1,Mid,1
86380,4,3,1,High,4
86381,1,2,2,Low,3
86399,4,2,3,High,4
86414,1,1,1,Low,10
86417,4,4,1,High,0
86440,4,4,4,High,2
86448,4,4,4,High,0
86458,1,1,2,Low,4
86503,4,3,2,High,4
86519,4,4,3,High,5
86539,4,4,4,High,0
86551,4,3,2,High,1
86554,4,4,3,High,0
86558,4,2,3,High,3
86560,4,3,1,High,10
86572,4,1,1,Mid,1
86580,4,3,1,High,2
86583,1,1,3,Low,4
86624,4,4,2,High,8
86637,4,3,4,High,4
86693,4,4,1,High,0
86698,4,3,2,High,2
86710,1,1,3,Low,4
86739,4,3,3,High,3
86772,4,4,1,High,0
86782,4,4,3,High,0
86803,4,2,1,Mid,5
86819,4,4,4,High,0
86881,4,4,2,High,0
86899,4,4,2,High,2
86922,4,3,1,High,3
86926,4,2,4,High,2
86927,4,2,4,High,5
86933,1,1,2,Low,5
86959,4,2,2,Mid,6
86964,4,1,2,Mid,3
86965,4,4,3,High,6
86967,4,4,4,High,0
86984,4,2,2,Mid,4
87005,4,3,3,High,4
87006,4,3,4,High,8
87017,4,2,4,High,9
87018,4,4,4,High,6
87025,4,4,4,High,6
87036,4,4,4,High,0
87048,4,2,4,High,1
87061,4,2,4,High,1
87068,4,4,3,High,2
87080,4,3,4,High,2
87087,1,1,4,Low,7
87098,4,4,3,High,4
87108,4,4,2,High,2
87118,4,4,3,High,0
87175,4,3,4,High,4
87207,4,3,4,High,1
87217,4,4,3,High,2
87218,1,1,2,Low,3
87226,4,1,4,Mid,7
87263,4,1,3,Mid,4
87264,1,2,1,Low,4
87271,4,4,4,High,8
87273,4,1,2,Mid,4
87302,4,2,3,High,3
87308,4,4,3,High,8
87324,4,4,3,High,0
87330,4,1,1,Mid,4
87332,4,2,4,High,1
87344,4,1,1,Mid,7
87355,1,1,3,Low,3
87369,4,3,1,High,0
87372,4,4,3,High,8
87388,4,2,4,High,4
87439,4,4,2,High,0
87486,4,4,3,High,5
87516,4,3,2,High,9
87528,1,1,1,Low,5
87531,4,2,1,Mid,7
87545,4,2,3,High,3
87547,4,2,3,High,4
87549,4,3,2,High,5
87568,4,4,2,High,2
87573,4,1,4,Mid,9
87578,4,1,4,Mid,1
87582,4,4,3,High,8
87595,4,1,1,Mid,1
87599,4,3,2,High,4
87604,4,3,4,High,8
87605,4,2,4,High,5
87615,4,4,3,High,1
87617,4,4,2,High,6
87633,1,2,3,Low,1
87651,4,2,1,Mid,1
87662,1,1,1,Low,10
87668,4,3,3,High,2
87674,1,1,4,Low,1
87692,1,1,1,Low,1
87718,4,1,1,Mid,3
87725,4,3,2,High,5
87731,4,2,3,High,1
87762,1,2,1,Low,7
87765,4,2,4,High,9
87768,4,2,4,High,3
87769,4,2,1,Mid,10
87770,4,2,2,Mid,2
87771,1,2,1,Low,1
87772,4,2,1,Mid,1
87805,4,3,1,High,10
87814,4,2,1,Mid,1
87815,4,2,4,High,2
87821,4,3,2,High,3
87847,4,3,4,High,4
87852,1,2,1,Low,7
87861,1,1,2,Low,3
87865,1,3,4,Low,2
87867,4,3,2,High,4
87873,1,1,4,Low,3
87886,4,2,4,High,3
87926,4,3,2,High,4
87935,4,2,1,Mid,4
87954,4,2,1,Mid,3
87971,4,4,3,High,5
87980,4,2,2,Mid,7
87995,4,2,2,Mid,5
87997,4,2,1,Mid,4
88014,4,4,2,High,0
88017,4,3,1,High,1
88027,4,4,4,High,0
88029,4,1,2,Mid,1
88041,4,3,3,High,2
88064,4,1,3,Mid,7
88076,1,2,2,Low,4
88080,4,1,3,Mid,9
88084,4,3,2,High,2
88122,4,4,2,High,5
88124,4,4,4,High,8
88126,4,3,2,High,9
88148,4,2,1,Mid,1
88151,4,4,3,High,0
88155,4,1,4,Mid,4
88188,4,3,4,High,6
88189,4,4,2,High,8
88203,4,4,4,High,5
88244,4,4,1,High,0
88245,4,2,1,Mid,4
88266,1,1,4,Low,1
88267,4,2,2,Mid,9
88281,4,2,1,Mid,9
88283,4,2,4,High,2
88284,1,3,4,Low,2
88298,4,4,4,High,2
88301,4,2,3,High,4
88314,4,4,4,High,0
88315,4,4,3,High,8
88316,4,2,2,Mid,7
88339,4,3,3,High,3
88350,1,4,3,Mid,5
88363,1,1,1,Low,1
88371,4,4,1,High,0
88373,4,1,3,Mid,4
88385,4,3,1,High,7
88389,4,4,3,High,8
88390,4,1,3,Mid,1
88410,1,1,1,Low,1
88411,4,3,4,High,4
88412,4,2,4,High,6
88429,4,3,4,High,4
88448,4,3,2,High,7
88477,4,3,2,High,10
88481,4,3,1,High,1
88494,4,2,2,Mid,1
88528,4,2,2,Mid,4
88540,4,1,3,Mid,9
88554,4,1,3,Mid,9
88555,4,4,4,High,0
88558,4,1,1,Mid,9
88560,1,1,4,Low,4
88569,4,4,1,High,0
88582,4,3,4,High,10
88594,1,1,2,Low,1
88598,4,2,3,High,3
88603,4,4,1,High,0
88637,4,3,2,High,2
88664,1,1,1,Low,1
88673,4,4,2,High,8
88676,4,4,2,High,2
88678,4,3,1,High,4
88697,4,3,1,High,7
88698,4,2,3,High,1
88700,4,1,4,Mid,3
88706,1,1,3,Low,5
88707,4,1,1,Mid,1
88709,4,1,3,Mid,7
88710,4,2,2,Mid,3
88721,4,4,2,High,0
88729,4,1,4,Mid,3
88746,4,4,2,High,2
88754,4,3,4,High,7
88761,4,3,4,High,7
88821,4,3,3,High,1
